date,site,species,no,leaf,weight,
,KL,alnrub,8,1,146.1,
,KL,alnrub,9,1,294,
,KL,alnrub,10_01,1,120.2,
,KL,alnvir,2,1,177.6,
,KL,alnvir,3,1,127.6,
,KL,alnvir,5,1,286.1,
,KL,alnvir,6,1,271.5,
,KL,alnvir,7,1,218.3,
,KL,alnvir,8,1,145.7,
,KL,alnvir,9,1,324.9,
,KL,alnvir,10,1,277.7,
,KL,alnvir,11,1,84.1,
,KL,alnvir,12,1,211.3,
,KL,amealn,1,1,180.1,
,KL,amealn,2,1,58.1,
,KL,amealn,3,1,72.4,
,KL,amealn,4,1,44.2,
,KL,amealn,5,1,77.1,
,KL,amealn,6,1,114.8,
,KL,amealn,7,1,37.4,
,KL,amealn,8,1,85.3,
,KL,amealn,9,1,79.9,
,KL,amealn,10,1,103.8,
,KL,betpap,5,1,291.7,
,KL,betpap,6,1,297.3,
,KL,betpap,7,1,135.7,
,KL,betpap,8,1,108.2,
,KL,betpap,9,1,156.1,
,KL,betpap,10,1,335.2,
,KL,betpap,11,1,196.5,
,KL,betpap,12,1,98.3,
,KL,betpap,13,1,91.7,
,KL,betpap,14,1,242,
,KL,betpap,9_02,1,146,
,KL,corsto,2,1,99,
,KL,corsto,3,1,161,
,KL,corsto,5,1,162.9,
,KL,corsto,6,1,172.4,
,KL,corsto,7,1,329.4,
,KL,corsto,8,1,111.1,
,KL,corsto,9,1,179.5,
,KL,corsto,10,1,219.5,
,KL,corsto,11,1,149.9,
,KL,corsto,13,1,157.5,
,KL,loninv,2,1,69.7,
,KL,loninv,3,1,71.7,
,KL,loninv,4,1,121.3,
,KL,loninv,5,1,433.6,
,KL,loninv,6,1,219.3,
,KL,loninv,7,1,81.2,
,KL,loninv,8,1,300.1,
,KL,loninv,9,1,208.5,
,KL,loninv,10,1,127.6,
,KL,loninv ,1,1,75,
,KL,popbal,1,1,136.6,
,KL,popbal,4,1,485.4,
,KL,popbal,5,1,291.7,
,KL,popbal,6,1,312.5,
,KL,popbal,7,1,229.2,
,KL,popbal,8,1,193,
,KL,popbal,9,1,205.1,
,KL,popbal,10,1,269.6,
,KL,popbal,11,1,395.4,
,KL,popbal,8_02,1,245.7,
,KL,poptre,1,1,89.9,
,KL,poptre,2,1,103.1,
,KL,poptre,3,1,100.2,
,KL,poptre,4,1,184.9,
,KL,poptre,5,1,114,
,KL,poptre,6,1,104.8,
,KL,poptre,7,1,49.4,
,KL,poptre,8,1,81.4,
,KL,rhoalb,1,1,67,
,KL,rhoalb,2,1,41.2,
,KL,rhoalb,3,1,86.7,
,KL,rhoalb,4,1,28.2,
,KL,rhoalb,5,1,30.2,
,KL,rhoalb,6,1,17.3,
,KL,rhoalb,7,1,49.5,
,KL,rhoalb,8,1,24.2,
,KL,rhoalb,9,1,88.9,
,KL,rhoalb,10,1,41.7,
,KL,riblac,1,1,22.1,
,KL,riblac,2,1,82.6,
,KL,riblac,3,1,45.8,
,KL,riblac,7,1,36,
,KL,riblac,8,1,23.7,
,KL,riblac,9,1,30.8,
,KL,riblac,10,1,156.9,
,KL,riblac,11,1,22.2,
,KL,riblac,12,1,23,
,KL,riblac,13,1,33.8,
,KL,rosgym,1,1,155,
,KL,rosgym,2,1,77.8,
,KL,rosgym,4,1,126.1,
,KL,rosgym,6,1,164.1,
,KL,rosgym,7,1,218,
,KL,rosgym,8,1,227.4,
,KL,rosgym,9,1,171.3,
,KL,rosgym,10,1,153,
,KL,rosgym,11,1,129.8,
,KL,rosgym,12,1,176,
,KL,rubida,1,1,96.4,
,KL,rubida,2,1,277.4,
,KL,rubida,3,1,266.5,
,KL,rubida,5,1,162.8,
,KL,rubida,6,1,103.6,
,KL,rubida,7,1,32.9,
,KL,rubida,8,1,201.5,
,KL,rubida,9,1,46.6,
,KL,rubpar,1,1,399.3,
,KL,rubpar,3,1,704.1,
,KL,rubpar,4,1,545.4,
,KL,rubpar,6,1,315.5,
,KL,rubpar,7,1,660,
,KL,rubpar,8,1,1400,
,KL,rubpar,9,1,565.1,
,KL,rubpar,10,1,829.5,
,KL,rubpar,11,1,1118.2,
,KL,rubpar,12,1,1056.1,
,KL,samrac,1,1,1925.3,
,KL,samrac,2,1,355.1,
,KL,samrac,3,1,566.3,
,KL,samrac,4,1,593.7,
,KL,samrac,5,1,1040.5,
,KL,samrac,6,1,481.5,
,KL,samrac,7,1,766.2,
,KL,samrac,8,1,3488.7,
,KL,samrac,9,1,588.7,
,KL,samrac,10,1,1713.4,
,KL,shecan,1,1,67.2,
,KL,shecan,2,1,58.4,
,KL,shecan,3,1,64.8,
,KL,shecan,4,1,72.7,
,KL,shecan,5,1,17.3,
,KL,shecan,6,1,88.5,
,KL,shecan,7,1,64.2,
,KL,shecan,8,1,41.1,
,KL,shecan,4_02,1,45,
,KL,sorsco,1,1,225.4,
,KL,sorsco,2,1,443.5,
,KL,sorsco,3,1,369.9,
,KL,sorsco,4,1,408.1,
,KL,sorsco,5,1,203.8,
,KL,sorsco,6,1,497.5,
,KL,sorsco,7,1,449,
,KL,sorsco,8,1,347.1,
,KL,sorsco,9,1,313.7,
,KL,sorsco,10,1,361.1,
,KL,sorsco,10,1,99.2,
,KL,spibet,3,1,44,
,KL,spibet,4,1,43.2,
,KL,spibet,5,1,34.9,
,KL,spibet,6,1,79.1,
,KL,spibet,7,1,78.2,
,KL,spibet,8,1,43,
,KL,spibet,10,1,56.4,
,KL,spibet,11,1,84.8,
,KL,spibet,12,1,37.2,
,KL,symalb,1,1,23.3,
,KL,symalb,2,1,27.1,
,KL,symalb,3,1,38.5,
,KL,symalb,7,1,36.2,
,KL,symalb,8,1,25.9,
,KL,symalb,9,1,36,
,KL,symalb,10,1,53.6,
,KL,symalb,11,1,65.8,
,KL,symalb,12,1,30.6,
,KL,symalb,02_02,1,64.7,
,KL,vacmem,1,1,45.4,
,KL,vacmem,2,1,28.2,
,KL,vacmem,3,1,39.8,
,KL,vacmem,4,1,15.6,
,KL,vacmem,5,1,29.1,
,KL,vacmem,6,1,10.7,
,KL,vacmem,7,1,23.9,
,KL,vacmem,8,1,28.9,
,KL,vacmem,9,1,29.4,
,KL,vacmem,10,1,38.2,
,KL,vacmem,11,1,19.9,
,KL,vibedu,1,1,131.7,
,KL,vibedu,2,1,132.9,
,KL,vibedu,3,1,155.4,
,KL,vibedu,4,1,195.8,
,KL,vibedu,5,1,190.7,
,KL,vibedu,6,1,185,
,KL,vibedu,7,1,111,
,KL,vibedu,8,1,206.1,
,KL,vibedu,9,1,210,
,KL,vibedu,10,1,183.9,
,KL,,,2,65.2,
,KL,,,2,46.4,
,KL,,,2,35.1,
,KL,,,2,125.7,
,KL,,,2,152.7,
,KL,,,2,750.8,
,KL,,,2,479.3,
,KL,,,2,329.9,
,KL,,,2,743,
,KL,,,2,2034.9,
,KL,,,2,166.1,
,KL,,,2,461.3,
,KL,,,2,287.9,
,KL,,,2,153,
,KL,,,2,163.8,
,KL,,,2,132,
,KL,,,2,201.6,
,KL,,,2,198.3,
,KL,,,2,105.3,
,KL,,,2,180.1,
,KL,,,2,149.1,
,KL,,,2,122,
,KL,,,2,287.4,
,KL,,,2,222.1,
,KL,,,2,130.3,
,KL,,,2,225.7,
,KL,,,2,147.3,
,KL,,,2,117.3,
,KL,,,2,92.2,
,KL,,,2,,
,KL,,,2,957,
,KL,,,2,121.3,
,KL,,,2,80.6,
,KL,,,2,264.5,
,KL,,,2,279.5,
,KL,,,2,81,
,KL,,,2,321.2,
,KL,,,2,170.4,
,KL,,,2,102.8,
,KL,,,2,131,
,KL,,,2,200.9,
,KL,,,2,232.9,
,KL,,,2,119.4,
,KL,,,2,32.9,
,KL,,,2,40.4,
,KL,,,2,45.2,
,KL,,,2,45,
,KL,,,2,13.4,
,KL,,,2,67.8,
,KL,,,2,41.9,
,KL,,,2,36.3,
,KL,,,2,64.5,
,KL,,,2,75.9,
,KL,,,2,117.1,
,KL,,,2,79.3,
,KL,,,2,29.5,
,KL,,,2,21,
,KL,,,2,74.3,
,KL,,,2,98.8,
,KL,,,2,108,
,KL,,,2,19.6,
,KL,,,2,35.8,
,KL,,,2,40.9,
,KL,,,2,52.6,
,KL,,,2,88.5,
,KL,,,2,47,
,KL,,,2,19.4,
,KL,,,2,36.7,
,KL,,,2,67.7,
,KL,,,2,87.4,
,KL,,,2,287.3,
,KL,,,2,276.7,
,KL,,,2,129.6,
,KL,,,2,235.9,
,KL,,,2,255.9,
,KL,,,2,35.1,
,KL,,,2,16.4,
,KL,,,2,18.9,
,KL,,,2,112.5,
,KL,,,2,15.8,
,KL,,,2,76.2,
,KL,,,2,37.9,
,KL,,,2,257,
,KL,,,2,67.3,
,KL,,,2,28.4,
,KL,,,2,73.7,
,KL,,,2,51.6,
,KL,,,2,18,
,KL,,,2,35.8,
,KL,,,2,28.3,
,KL,,,2,19.4,
,KL,,,2,41.6,
,KL,,,2,38,
,KL,,,2,24,
,KL,,,2,101.4,
,KL,,,2,147,
,KL,,,2,108.1,
,KL,,,2,381.7,
,KL,,,2,117.7,
,KL,,,2,115.9,
,KL,,,2,129.1,
,KL,,,2,96.4,
,KL,,,2,111.6,
,KL,,,2,147.7,
,KL,,,2,187.5,
,KL,,,2,51.4,
,KL,,,2,33.5,
,KL,,,2,12,
,KL,,,2,17.4,
,KL,,,2,40.4,
,KL,,,2,17.8,
,KL,,,2,64.1,
,KL,,,2,19.1,
,KL,,,2,277.1,
,KL,,,2,383.8,
,KL,,,2,259.8,
,KL,,,2,89.9,
,KL,,,2,272.3,
,KL,,,2,168.3,
,KL,,,2,260.1,
,KL,,,2,196.5,
,KL,,,2,185.8,
,KL,,,2,187,
,KL,,,2,485.5,
,KL,,,2,108.7,
,KL,,,2,429.2,
,KL,,,2,271.3,
,KL,,,2,47.2,
,KL,,,2,27.6,
,KL,,,2,26.1,
,KL,,,2,28.5,
,KL,,,2,41.8,
,KL,,,2,78.1,
,KL,,,2,35.6,
,KL,,,2,22.4,
,KL,,,2,85,
,KL,,,2,52.4,
,KL,,,2,75.8,
,KL,,,2,50.1,
,KL,,,2,169.5,
,KL,,,2,299.6,
,KL,,,2,154.8,
,KL,,,2,122.8,
,KL,,,2,163.6,
,KL,,,2,218.3,
,KL,,,2,301.7,
,KL,,,2,245.6,
,KL,,,2,137.6,
,KL,,,2,106.3,
,KL,,,2,210.3,
,KL,,,2,120.3,
,KL,,,2,215.5,
,KL,,,2,177,
,KL,,,2,155.7,
,KL,,,2,148.3,
,KL,,,2,174.4,
,KL,,,2,65,
,KL,,,2,129.2,
,KL,,,2,872.3,
,KL,,,2,2552.3,
,KL,,,2,668.8,
,KL,,,2,468.7,
,KL,,,2,185.2,
,KL,,,2,1757.6,
,KL,,,2,102.2,
,KL,,,2,142.2,
,KL,,,2,189,
,KL,,,2,231,
,KL,,,2,140.6,
,KL,,,2,135.6,
,KL,,,2,216.9,
,KL,,,2,140.6,
,KL,,,2,115.1,
,KL,,,2,203.8,
,KL,,,2,162.8,
,KL,,,2,186.5,
,KL,,,2,150.4,
,KL,,,2,467.7,
,KL,,,2,660.6,
,KL,,,2,786.8,
,KL,,,2,358.7,
,KL,,,2,583.6,
,KL,,,2,1282.5,
,KL,,,2,696.4,
,KL,,,2,476.2,
,KL,,,2,65.2,
,KL,,,2,501.2,
,KL,,,2,941,
,KL,,,2,72.2,
,KL,,,2,121.2,
,KL,,,2,273.4,
,KL,,,2,118.4,
,KL,,,2,124.5,
,KL,,,2,283.1,
,KL,,,2,80.4,
,KL,,,2,87.4,
,KL,,,2,151.1,
,KL,,,2,180.2,
,KL,,,2,70.2,
,KL,,,2,67,
,KL,,,2,42.3,
,KL,,,2,63.4,
,KL,,,2,56.8,
,KL,,,2,91,
,KL,,,2,41,
,KL,,,2,38.8,
,KL,,,2,56,
,KL,,,2,60.1,
,KL,,,2,57.5,
,KL,,,2,262,
,KL,,,2,160.4,
,KL,,,2,210.4,
,KL,,,3,55.5,
,KL,,,3,66.1,
,KL,,,3,38.2,
,KL,,,3,237.8,
,KL,,,3,66.3,
,KL,,,3,695,
,KL,,,3,800.9,
,KL,,,3,530.7,
,KL,,,3,718.6,
,KL,,,3,1866.4,
,KL,,,3,249.8,
,KL,,,3,258.3,
,KL,,,3,147.5,
,KL,,,3,226.7,
,KL,,,3,309.1,
,KL,,,3,180,
,KL,,,3,246.9,
,KL,,,3,326.1,
,KL,,,3,132.7,
,KL,,,3,176,
,KL,,,3,159.6,
,KL,,,3,114.3,
,KL,,,3,471.1,
,KL,,,3,119,
,KL,,,3,186.8,
,KL,,,3,216.8,
,KL,,,3,124.5,
,KL,,,3,167.4,
,KL,,,3,83.5,
,KL,,,3,141,
,KL,,,3,104.8,
,KL,,,3,56.3,
,KL,,,3,208.7,
,KL,,,3,165.4,
,KL,,,3,457.5,
,KL,,,3,75.3,
,KL,,,3,268.4,
,KL,,,3,256.3,
,KL,,,3,100.9,
,KL,,,3,307.3,
,KL,,,3,267.7,
,KL,,,3,94.3,
,KL,,,3,177.2,
,KL,,,3,67.5,
,KL,,,3,24.2,
,KL,,,3,20.6,
,KL,,,3,37,
,KL,,,3,16,
,KL,,,3,46.6,
,KL,,,3,48.8,
,KL,,,3,76.1,
,KL,,,3,73.8,
,KL,,,3,85.2,
,KL,,,3,126.6,
,KL,,,3,86.7,
,KL,,,3,46,
,KL,,,3,43.4,
,KL,,,3,152.3,
,KL,,,3,74.9,
,KL,,,3,111.9,
,KL,,,3,12.2,
,KL,,,3,33,
,KL,,,3,57.3,
,KL,,,3,29.2,
,KL,,,3,51.2,
,KL,,,3,18,
,KL,,,3,22.4,
,KL,,,3,30.1,
,KL,,,3,36.5,
,KL,,,3,129.6,
,KL,,,3,179.9,
,KL,,,3,303,
,KL,,,3,103,
,KL,,,3,292.9,
,KL,,,3,314.3,
,KL,,,3,12.3,
,KL,,,3,24.6,
,KL,,,3,30,
,KL,,,3,93.3,
,KL,,,3,40.7,
,KL,,,3,50.9,
,KL,,,3,49.7,
,KL,,,3,212.9,
,KL,,,3,75.8,
,KL,,,3,36.5,
,KL,,,3,40.1,
,KL,,,3,52.3,
,KL,,,3,27.7,
,KL,,,3,26.8,
,KL,,,3,50.8,
,KL,,,3,30.7,
,KL,,,3,45.9,
,KL,,,3,37.5,
,KL,,,3,23,
,KL,,,3,160,
,KL,,,3,175.5,
,KL,,,3,128.1,
,KL,,,3,191.3,
,KL,,,3,185.3,
,KL,,,3,205.1,
,KL,,,3,85.8,
,KL,,,3,136.8,
,KL,,,3,100.3,
,KL,,,3,244.7,
,KL,,,3,102.8,
,KL,,,3,47.9,
,KL,,,3,30.7,
,KL,,,3,14.3,
,KL,,,3,20,
,KL,,,3,33.7,
,KL,,,3,38.7,
,KL,,,3,52.3,
,KL,,,3,19,
,KL,,,3,245.2,
,KL,,,3,651,
,KL,,,3,190.8,
,KL,,,3,116.9,
,KL,,,3,330.3,
,KL,,,3,115.4,
,KL,,,3,256.2,
,KL,,,3,293.2,
,KL,,,3,158.8,
,KL,,,3,,
,KL,,,3,233.9,
,KL,,,3,102.6,
,KL,,,3,658.7,
,KL,,,3,186.3,
,KL,,,3,56.1,
,KL,,,3,43.9,
,KL,,,3,38.5,
,KL,,,3,36.8,
,KL,,,3,62.5,
,KL,,,3,77.6,
,KL,,,3,41.3,
,KL,,,3,54.8,
,KL,,,3,53.7,
,KL,,,3,44.6,
,KL,,,3,110,
,KL,,,3,58.1,
,KL,,,3,134.5,
,KL,,,3,181.8,
,KL,,,3,173.7,
,KL,,,3,107.9,
,KL,,,3,112.9,
,KL,,,3,183.6,
,KL,,,3,217.5,
,KL,,,3,135.3,
,KL,,,3,172.6,
,KL,,,3,117.9,
,KL,,,3,121.6,
,KL,,,3,244.5,
,KL,,,3,95.6,
,KL,,,3,180.2,
,KL,,,3,169,
,KL,,,3,322.1,
,KL,,,3,171.1,
,KL,,,3,109.7,
,KL,,,3,69.9,
,KL,,,3,1614.8,
,KL,,,3,2886,
,KL,,,3,322.2,
,KL,,,3,531.8,
,KL,,,3,106.9,
,KL,,,3,3120.8,
,KL,,,3,187.5,
,KL,,,3,132.6,
,KL,,,3,166,
,KL,,,3,239.5,
,KL,,,3,123,
,KL,,,3,150.4,
,KL,,,3,191.2,
,KL,,,3,113.2,
,KL,,,3,189.7,
,KL,,,3,152.8,
,KL,,,3,101.6,
,KL,,,3,211.7,
,KL,,,3,169.7,
,KL,,,3,865.1,
,KL,,,3,628.1,
,KL,,,3,694.4,
,KL,,,3,618.7,
,KL,,,3,735.3,
,KL,,,3,901,
,KL,,,3,599.4,
,KL,,,3,846.6,
,KL,,,3,86.6,
,KL,,,3,841.1,
,KL,,,3,485.5,
,KL,,,3,118.6,
,KL,,,3,191.4,
,KL,,,3,358.8,
,KL,,,3,166,
,KL,,,3,169.8,
,KL,,,3,185.1,
,KL,,,3,278.9,
,KL,,,3,190.3,
,KL,,,3,128.7,
,KL,,,3,249.2,
,KL,,,3,93.8,
,KL,,,3,54,
,KL,,,3,42.2,
,KL,,,3,72.3,
,KL,,,3,27.2,
,KL,,,3,105.4,
,KL,,,3,66.2,
,KL,,,3,60.8,
,KL,,,3,70.8,
,KL,,,3,53.4,
,KL,,,3,113.6,
,KL,,,3,130.9,
,KL,,,3,169.6,
,KL,,,3,135.2,
,KL,,,4,134.7,
,KL,,,4,58.6,
,KL,,,4,20.2,
,KL,,,4,288.1,
,KL,,,4,140.5,
,KL,,,4,1192.4,
,KL,,,4,785.2,
,KL,,,4,816,
,KL,,,4,545.3,
,KL,,,4,1635.8,
,KL,,,4,220,
,KL,,,4,442.6,
,KL,,,4,300.2,
,KL,,,4,149.2,
,KL,,,4,215.3,
,KL,,,4,182.1,
,KL,,,4,197.6,
,KL,,,4,249.8,
,KL,,,4,92.3,
,KL,,,4,145.2,
,KL,,,4,256.7,
,KL,,,4,159,
,KL,,,4,196.9,
,KL,,,4,218.2,
,KL,,,4,130.2,
,KL,,,4,190.8,
,KL,,,4,152.9,
,KL,,,4,198.6,
,KL,,,4,71.5,
,KL,,,4,,
,KL,,,4,57,
,KL,,,4,39.4,
,KL,,,4,355.6,
,KL,,,4,207.1,
,KL,,,4,631.4,
,KL,,,4,141.7,
,KL,,,4,231.6,
,KL,,,4,322.3,
,KL,,,4,99.4,
,KL,,,4,281.5,
,KL,,,4,366.6,
,KL,,,4,186.5,
,KL,,,4,82.5,
,KL,,,4,68.3,
,KL,,,4,17.5,
,KL,,,4,23,
,KL,,,4,50.5,
,KL,,,4,19,
,KL,,,4,59.8,
,KL,,,4,36.7,
,KL,,,4,57.4,
,KL,,,4,57.4,
,KL,,,4,73.1,
,KL,,,4,96.5,
,KL,,,4,81.3,
,KL,,,4,50,
,KL,,,4,24.5,
,KL,,,4,71.3,
,KL,,,4,80.2,
,KL,,,4,119.6,
,KL,,,4,23.1,
,KL,,,4,54.4,
,KL,,,4,66.8,
,KL,,,4,26.1,
,KL,,,4,113.8,
,KL,,,4,18.9,
,KL,,,4,27.6,
,KL,,,4,30.2,
,KL,,,4,39.8,
,KL,,,4,85.9,
,KL,,,4,264.8,
,KL,,,4,217.5,
,KL,,,4,71.6,
,KL,,,4,297.5,
,KL,,,4,245.5,
,KL,,,4,10.6,
,KL,,,4,14.2,
,KL,,,4,18.4,
,KL,,,4,86.7,
,KL,,,4,15.1,
,KL,,,4,60.5,
,KL,,,4,41.1,
,KL,,,4,262.4,
,KL,,,4,83.3,
,KL,,,4,49,
,KL,,,4,75.8,
,KL,,,4,55.5,
,KL,,,4,20.3,
,KL,,,4,33.1,
,KL,,,4,27.9,
,KL,,,4,24.7,
,KL,,,4,36.3,
,KL,,,4,19.5,
,KL,,,4,26.9,
,KL,,,4,105.1,
,KL,,,4,169.2,
,KL,,,4,121.7,
,KL,,,4,152.7,
,KL,,,4,169.5,
,KL,,,4,349.1,
,KL,,,4,127.5,
,KL,,,4,143.2,
,KL,,,4,132,
,KL,,,4,198,
,KL,,,4,156.6,
,KL,,,4,24.5,
,KL,,,4,37,
,KL,,,4,14.1,
,KL,,,4,15.9,
,KL,,,4,44.2,
,KL,,,4,23.4,
,KL,,,4,49.2,
,KL,,,4,24,
,KL,,,4,218.7,
,KL,,,4,436,
,KL,,,4,263.8,
,KL,,,4,149.4,
,KL,,,4,412,
,KL,,,4,197.4,
,KL,,,4,213.6,
,KL,,,4,89,
,KL,,,4,185.4,
,KL,,,4,226.4,
,KL,,,4,429.4,
,KL,,,4,67.8,
,KL,,,4,450.7,
,KL,,,4,203.1,
,KL,,,4,28.8,
,KL,,,4,26,
,KL,,,4,25.2,
,KL,,,4,51.2,
,KL,,,4,28.6,
,KL,,,4,68.3,
,KL,,,4,28.9,
,KL,,,4,67,
,KL,,,4,50.3,
,KL,,,4,54.6,
,KL,,,4,81.3,
,KL,,,4,27.7,
,KL,,,4,150.1,
,KL,,,4,98.4,
,KL,,,4,210.1,
,KL,,,4,98.6,
,KL,,,4,101.4,
,KL,,,4,148.5,
,KL,,,4,218.2,
,KL,,,4,215.4,
,KL,,,4,103.4,
,KL,,,4,88.3,
,KL,,,4,238.5,
,KL,,,4,66.6,
,KL,,,4,164.2,
,KL,,,4,115.1,
,KL,,,4,380.1,
,KL,,,4,178,
,KL,,,4,129.5,
,KL,,,4,121.1,
,KL,,,4,102.5,
,KL,,,4,859.3,
,KL,,,4,2718.6,
,KL,,,4,1208.5,
,KL,,,4,487.4,
,KL,,,4,159.3,
,KL,,,4,2010.2,
,KL,,,4,85.2,
,KL,,,4,127.1,
,KL,,,4,193.8,
,KL,,,4,291.5,
,KL,,,4,248.7,
,KL,,,4,126.9,
,KL,,,4,239.1,
,KL,,,4,137.6,
,KL,,,4,126.8,
,KL,,,4,249.3,
,KL,,,4,187.2,
,KL,,,4,192.1,
,KL,,,4,155.7,
,KL,,,4,305.8,
,KL,,,4,904.2,
,KL,,,4,703.8,
,KL,,,4,376.4,
,KL,,,4,458.6,
,KL,,,4,720.1,
,KL,,,4,580.5,
,KL,,,4,531.5,
,KL,,,4,128,
,KL,,,4,546.4,
,KL,,,4,1092.5,
,KL,,,4,154.3,
,KL,,,4,198.5,
,KL,,,4,332.4,
,KL,,,4,192.3,
,KL,,,4,293.2,
,KL,,,4,318.1,
,KL,,,4,286.6,
,KL,,,4,72,
,KL,,,4,166.1,
,KL,,,4,374.2,
,KL,,,4,79.2,
,KL,,,4,126.2,
,KL,,,4,35,
,KL,,,4,52.4,
,KL,,,4,55.5,
,KL,,,4,58.8,
,KL,,,4,50.9,
,KL,,,4,60.4,
,KL,,,4,52.1,
,KL,,,4,110.3,
,KL,,,4,117.3,
,KL,,,4,212.5,
,KL,,,4,186.5,
,KL,,,4,186.9,
,KL,,,5,96.6,
,KL,,,5,55,
,KL,,,5,22.2,
,KL,,,5,197.2,
,KL,,,5,158.3,
,KL,,,5,1396.9,
,KL,,,5,516.3,
,KL,,,5,790.7,
,KL,,,5,734.9,
,KL,,,5,1922.5,
,KL,,,5,161.3,
,KL,,,5,390.5,
,KL,,,5,186.9,
,KL,,,5,313.2,
,KL,,,5,157.6,
,KL,,,5,267.7,
,KL,,,5,225.7,
,KL,,,5,132.4,
,KL,,,5,118.7,
,KL,,,5,244.7,
,KL,,,5,169.5,
,KL,,,5,236,
,KL,,,5,146.3,
,KL,,,5,144.9,
,KL,,,5,180.9,
,KL,,,5,154.7,
,KL,,,5,116.7,
,KL,,,5,201.4,
,KL,,,5,76.1,
,KL,,,5,,
,KL,,,5,98.6,
,KL,,,5,57.7,
,KL,,,5,340.2,
,KL,,,5,269.2,
,KL,,,5,583,
,KL,,,5,105.3,
,KL,,,5,313.4,
,KL,,,5,127.9,
,KL,,,5,100,
,KL,,,5,284.6,
,KL,,,5,374.6,
,KL,,,5,71.7,
,KL,,,5,157.1,
,KL,,,5,47.3,
,KL,,,5,20.8,
,KL,,,5,14.3,
,KL,,,5,44.5,
,KL,,,5,40.3,
,KL,,,5,72.1,
,KL,,,5,38.2,
,KL,,,5,77.2,
,KL,,,5,77.2,
,KL,,,5,69.6,
,KL,,,5,59.9,
,KL,,,5,101.1,
,KL,,,5,41,
,KL,,,5,22.6,
,KL,,,5,101.8,
,KL,,,5,60.3,
,KL,,,5,98.4,
,KL,,,5,15.5,
,KL,,,5,60.6,
,KL,,,5,34.7,
,KL,,,5,24.8,
,KL,,,5,122,
,KL,,,5,13.2,
,KL,,,5,23.3,
,KL,,,5,27.7,
,KL,,,5,54.7,
,KL,,,5,70.9,
,KL,,,5,211.1,
,KL,,,5,292.2,
,KL,,,5,83,
,KL,,,5,336,
,KL,,,5,337.5,
,KL,,,5,21.6,
,KL,,,5,16,
,KL,,,5,28.7,
,KL,,,5,86.3,
,KL,,,5,48.1,
,KL,,,5,72.1,
,KL,,,5,31.8,
,KL,,,5,230.5,
,KL,,,5,113.9,
,KL,,,5,53.6,
,KL,,,5,31.6,
,KL,,,5,72.4,
,KL,,,5,18,
,KL,,,5,35.7,
,KL,,,5,39.3,
,KL,,,5,33.3,
,KL,,,5,31.9,
,KL,,,5,26,
,KL,,,5,18.3,
,KL,,,5,119.8,
,KL,,,5,240.8,
,KL,,,5,165.3,
,KL,,,5,344.8,
,KL,,,5,171,
,KL,,,5,348,
,KL,,,5,89.1,
,KL,,,5,219.9,
,KL,,,5,108.8,
,KL,,,5,212.5,
,KL,,,5,113.8,
,KL,,,5,39.3,
,KL,,,5,29.6,
,KL,,,5,15.6,
,KL,,,5,12.1,
,KL,,,5,28.2,
,KL,,,5,45.4,
,KL,,,5,39.9,
,KL,,,5,14,
,KL,,,5,213.1,
,KL,,,5,419,
,KL,,,5,159.5,
,KL,,,5,472,
,KL,,,5,376,
,KL,,,5,203,
,KL,,,5,171.9,
,KL,,,5,110,
,KL,,,5,127,
,KL,,,5,320.2,
,KL,,,5,418.4,
,KL,,,5,79.3,
,KL,,,5,590.3,
,KL,,,5,396.6,
,KL,,,5,32.3,
,KL,,,5,37.5,
,KL,,,5,19.1,
,KL,,,5,25.3,
,KL,,,5,54.1,
,KL,,,5,75.5,
,KL,,,5,37.3,
,KL,,,5,60.9,
,KL,,,5,58.7,
,KL,,,5,69.2,
,KL,,,5,128.5,
,KL,,,5,54.5,
,KL,,,5,213.5,
,KL,,,5,226.5,
,KL,,,5,160.5,
,KL,,,5,131.7,
,KL,,,5,134.8,
,KL,,,5,268.3,
,KL,,,5,365.4,
,KL,,,5,222.1,
,KL,,,5,145.8,
,KL,,,5,67.4,
,KL,,,5,147.2,
,KL,,,5,115.1,
,KL,,,5,120.6,
,KL,,,5,205.4,
,KL,,,5,285.1,
,KL,,,5,259,
,KL,,,5,132.2,
,KL,,,5,77.8,
,KL,,,5,107.1,
,KL,,,5,1020.6,
,KL,,,5,2420.8,
,KL,,,5,1027.1,
,KL,,,5,532.9,
,KL,,,5,158.3,
,KL,,,5,2039.4,
,KL,,,5,150.6,
,KL,,,5,120.8,
,KL,,,5,129.3,
,KL,,,5,330.6,
,KL,,,5,138.6,
,KL,,,5,89.8,
,KL,,,5,317.5,
,KL,,,5,273.4,
,KL,,,5,188.8,
,KL,,,5,138.6,
,KL,,,5,211.4,
,KL,,,5,190.6,
,KL,,,5,106.8,
,KL,,,5,858,
,KL,,,5,624.9,
,KL,,,5,566.2,
,KL,,,5,812,
,KL,,,5,586.2,
,KL,,,5,1497.9,
,KL,,,5,565.8,
,KL,,,5,961.1,
,KL,,,5,112.3,
,KL,,,5,1101.7,
,KL,,,5,1150.5,
,KL,,,5,76.5,
,KL,,,5,353.4,
,KL,,,5,283.9,
,KL,,,5,130.3,
,KL,,,5,166.5,
,KL,,,5,362.8,
,KL,,,5,159.7,
,KL,,,5,145.2,
,KL,,,5,155.4,
,KL,,,5,433.4,
,KL,,,5,101.7,
,KL,,,5,106,
,KL,,,5,57.2,
